cen,sp,M
5,poutre,0.035867915602593
5,poutst,0.031716653718771
5,pri2co,0.012745822032844
5,protco,0.029088328612589
5,protpa,0.017626941989161
5,protsp,0
5,protte,0.018713128071665
5,pse1se,0.101489914643455
5,psidfr,0.01845377041138
5,psycac,0.357715302615768
5,psycb1,NA
5,psycch,0.036132907552356
5,psycde,0.124660284967978
5,psycfu,NA
5,psycg1,0.168322448541438
5,psycg2,NA
5,psycg3,0.082910618338821
5,psycho,0.068083582970797
5,psycli,0.038291041135469
5,psycma,0.064216731984697
5,psycpi,0.216239341711529
5,psycps,0
5,psycra,NA
5,pterof,0
5,pterro,0.019751476293737
5,quaras,0.012460409326192
5,quasam,0.017039769086276
5,randar,0.020839953835582
5,randfo,0.137593482445391
5,rauvli,0
5,rinosy,0.014856639640502
5,sapiau,0.217120773268177
5,sapisp,0
5,sch2mo,NA
5,schipa,0
5,sennda,0.095175676828534
5,simaam,0.070183892400127
5,sipagu,0.044610389774228
5,sipapa,0.012573163970386
5,sloate,0.011677075254306
5,solaar,NA
5,solaas,0.317858331089302
5,solaha,0.153402230724104
5,solast,Inf
5,soroaf,0.024253287936968
5,spacme,NA
5,sponmo,0.077912055306858
5,sponra,0.076659059978402
5,stemgr,NA
5,sterap,0.034102479783443
5,stylst,0.019783712485861
5,swars1,0.003798186251315
5,swars2,0.004029105622545
5,sympgl,0.024516627147657
5,tab1gu,0.02251996394969
5,tab1ro,0.045353200089547
5,tab2ar,0.014153098705697
5,tachve,0.055829203015463
5,taline,0.005799829981177
5,talipr,0.006597990261999
5,termam,0.056717294089745
5,termob,0.031680306320576
5,ternte,NA
5,tet2pa,0.020585311354125
5,tet4jo,NA
5,theoca,0
5,thevah,0.023940284176381
5,tocopi,0
5,tratas,0.057402828168813
5,tremin,0
5,tremmi,Inf
5,tri1gi,0.217371689293622
5,tri2pa,0.032486911978966
5,tri2tu,0.023253345739589
5,tri4ga,Inf
5,tripcu,0.061879140192191
5,tropra,0.025334931140385
5,turpoc,0.080457876169779
5,uniden,Inf
5,unonpi,0.047498201282802
5,urerba,0.398410203688319
5,verbgi,Inf
5,virose,0.031681948080294
5,virosp,0
5,virosu,0.040055876723622
5,vismba,0.066903246178115
5,vismbi,NA
5,vismma,Inf
5,vochfe,0
5,xyl1ma,0.006034227920609
5,xyl2ch,NA
5,xyl2ol,0.076209525259415
5,zantbe,0.195457348885854
5,zantp1,0.0830967437672
5,zantpr,0.047097894351319
5,zantse,NA
5,zuelgu,0.072504716659793
6,acacme,0
6,acaldi,0.042444565942763
6,acalma,0.081258164840864
6,ade1tr,0.099636861087209
6,aegipa,0.242313790379132
6,alchco,0.146790913979066
6,alchla,NA
6,alibed,0.022421310533267
6,allops,0.02881485361636
6,alsebl,0.018248588550293
6,amaico,0.062882038021118
6,anacex,0.280328866656908
6,anaxpa,0.020836686055965
6,andiin,0.010653666896196
6,annoac,0.025281751828533
6,annoha,NA
6,annosp,0.209402211926693
6,apeihy,NA
6,apeime,0.090318143710133
6,apeiti,0.09108964842088
6,aphesi,0
6,appuse,0
6,ardiba,0
6,ardife,0.002362409754824
6,ardigu,0.011600543057071
6,aspicr,0.009861648071018
6,ast2gr,0.008028370126159
6,banagu,NA
6,beilpe,0.018982473042241
6,bertgu,NA
6,boropa,0
6,brosal,0.01095779908223
6,brosgu,0.082306111932108
6,calolo,0.022797360615493
6,cappfr,0.010758393071445
6,carica,NA
6,caseac,0.016240737444494
6,casear,0.087928608473478
6,caseco,0.012963604782016
6,casegu,0
6,casesy,0.020458535668283
6,cassel,0.010856091322709
6,cavapl,0.037037235049495
6,cecrin,0.325723404457968
6,cecrlo,0.253482250688551
6,cecrob,0.218367560914548
6,cedrod,0.221368961991188
6,ceibpe,0.373119797715936
6,celtsc,0.00567422161479
6,cespma,0
6,cestme,0.094627908312409
6,cha2sc,0.005694831672659
6,chimpa,NA
6,chr1ec,0.011744738396402
6,chr2ar,0.009648617059621
6,chr2ca,0.023342649676019
6,clidde,0.572306514739616
6,clidoc,0.362052545001455
6,clidse,Inf
6,cnempe,NA
6,coccco,0.019227654575438
6,coccma,0.008821289676421
6,colugl,NA
6,conobr,0.045124118102932
6,conoci,0.105725723038072
6,cordal,0.074908230519831
6,cordbi,0.09278213058657
6,cordla,0.02911001728459
6,cou2cu,0.021688998883301
6,couthe,0
6,crotbi,0.167668946774479
6,cupaci,0
6,cupala,0
6,cuparu,0.010589594257765
6,cupasy,0.001427376409553
6,cyphha,0.276955567017115
6,dendar,0.057801486330475
6,des2pa,0.018644581754663
6,dio2ar,0.006694762922438
6,diptpa,0.044890494667061
6,drypst,0.018670754560445
6,entesc,0
6,ery1co,0.041825604845032
6,ery2ma,0.02579228801928
6,ery2pa,0.013486589227204
6,eugeco,0.01701268972747
6,eugega,0.015185225501658
6,eugene,0.010131926500664
6,eugeoe,0.033672919894073
6,faraoc,0.013028172687195
6,gar2in,0.011244576618755
6,gar2ma,0.010561437349886
6,geniam,0.019905324574259
6,guapst,0.032114729718558
6,guargr,0.013410224837593
6,guargu,0.020666535670167
6,guarsp,0.041535758052322
6,guatdu,0.037992120998917
6,guazul,0.076890108383014
6,guetfo,0.025952106793316
6,gustsu,0.055547367727095
6,hameax,0.074752371812967
6,hamepa,Inf
6,hampap,0.144717477436052
6,hassfl,0.067667332382269
6,heisac,0.008228968993401
6,heisco,0.011621795100201
6,herrpu,0.009160630611644
6,hirtam,0.042025505567779
6,hirttr,0.016411479651368
6,huracr,0.18435341512451
6,hybapr,0.026686328115876
6,hyeral,0.081602476445229
6,ingaco,0.054557671848188
6,ingafa,0.011844771941866
6,ingago,0.020228224350202
6,ingam1,0
6,ingama,0.056789499504801
6,ingami,NA
6,ingape,0.018984711817473
6,ingapu,0.032731404702965
6,ingaqu,0.021423720080209
6,ingaru,0
6,ingas1,0.009733698949217
6,ingasa,0.018425428992196
6,ingasp,0.027107039686596
6,ingath,0.029608501843821
6,ingaum,0.026255892038184
6,jac1co,0.107676670061943
6,koanwe,NA
6,laciag,0.024884741272642
6,lacmpa,0.009349263077663
6,laetpr,0
6,laetth,0.029623653494976
6,lafopu,NA
6,leandi,Inf
6,licahy,0.012873139991686
6,licapl,0.03277464931594
6,lindla,0
6,loncla,0.030787510497351
6,lopida,NA
6,lozapi,0
6,luehse,0.146359118870346
6,lycima,NA
6,maclti,NA
6,macrgl,0.021274215459131
6,malmsp,0.003334327510187
6,malpro,0.022999584809506
6,maquco,0.011397892612389
6,mar1la,0
6,margno,NA
6,maytsc,0.005384039322989
6,micoaf,0.034970665222246
6,micoar,0.168192869709747
6,micodo,0
6,micoel,0
6,micoho,0.017051849304756
6,micoim,0.019145666462118
6,micone,0.101702369085934
6,micopr,0
6,mourmy,0.026242901170666
6,myrcga,0.020186043676533
6,myrofr,0
6,nectci,0.005070410063108
6,nectgl,0.032137236394307
6,nectpu,0.004225431806859
6,nects1,NA
6,nects3,NA
6,neeaam,0.041919707799404
6,ochrpy,0
6,ocotce,0.002224230983634
6,ocotob,0.057931169436092
6,ocotpu,0.030363652284634
6,ocotwh,0.051517010059406
6,olmeas,0.038893932517497
6,oreoca,NA
6,ormoam,NA
6,ormocr,0
6,ormoma,0.002022403694813
6,ouralu,0.009223744668135
6,paligu,0.239688562845542
6,pentma,0.014103921624457
6,perexa,0.016864675106256
6,phoeci,0.054392347966901
6,picrla,0.027129571097183
6,pipea1,0
6,pipeae,0.081613983954886
6,pipeca,0.044905334500008
6,pipeco,0.079281601944267
6,pipecu,0.138534614336263
6,pipeim,NA
6,pipepe,0.087728367594618
6,pipere,0.059587788362221
6,pit1ma,0
6,pit1ru,NA
6,pla1pi,0.072434337223601
6,pla2el,0.036032428642882
6,pochqu,NA
6,pochse,0.045507081025972
6,posola,0.004968198507221
6,poular,0.054490052990313
6,pourbi,0.04074415622687
6,poutfo,0
6,poutre,0.028821196115723
6,poutst,0.007297504207341
6,pri2co,0.011199794206155
6,protco,0.023917361112019
6,protpa,0.017905863894058
6,protsp,0
6,protte,0.019531411640504
6,pse1se,0.131011901533194
6,psidfr,0.013028236969728
6,psycac,0.197137369466245
6,psycb1,0
6,psycch,0.03360224339159
6,psycde,0.193179222466641
6,psycfu,NA
6,psycg1,0.089127210979658
6,psycg2,Inf
6,psycg3,0.06174803919502
6,psycho,0.064753097944367
6,psycli,0.045223885454129
6,psycma,0.056899134001046
6,psycpi,0.102866390495384
6,psycps,Inf
6,psycra,0.139296840549942
6,pterof,NA
6,pterro,0.028499222305823
6,quaras,0.013948404234006
6,quasam,0.01019047556725
6,randar,0.020876450739617
6,randfo,0
6,rauvli,0
6,rinosy,0.017466161838242
6,sapiau,0.238541806209288
6,sapisp,NA
6,sch2mo,NA
6,schipa,0
6,sennda,0.124270168734023
6,simaam,0.075020353708109
6,sipagu,0
6,sipapa,0.025344273603809
6,sloate,0.010225717524578
6,solaar,NA
6,solaas,0.139681107696287
6,solaha,0.2502833742631
6,solast,0.058326881467118
6,soroaf,0.022226290145211
6,spacme,NA
6,sponmo,0.045089169128964
6,sponra,0.1053697930181
6,stemgr,0
6,sterap,0.044867429967804
6,stylst,0.021207354259058
6,swars1,0.004421363387863
6,swars2,0.004043522137515
6,sympgl,0.023745744784617
6,tab1gu,0.013869837986979
6,tab1ro,0.024228919605113
6,tab2ar,0.01616505027171
6,tachve,0.058839641181156
6,taline,0.006853816892261
6,talipr,0.004300557525575
6,termam,0.019403723076201
6,termob,0.00902065715914
6,ternte,NA
6,tet2pa,0.020227676058124
6,tet4jo,NA
6,theoca,0
6,thevah,0.029362473314499
6,tocopi,0
6,tratas,0.019240904175903
6,tremin,0
6,tremmi,0.253582592011759
6,tri1gi,NA
6,tri2pa,0.029263260856061
6,tri2tu,0.020614515512164
6,tri4ga,NA
6,tripcu,0.026927979500158
6,tropra,0.027990489864704
6,turpoc,0.110466774028479
6,uniden,NA
6,unonpi,0.023482745795115
6,urerba,0.125052240855769
6,verbgi,Inf
6,virose,0.021537269962558
6,virosp,0
6,virosu,0.01386271664133
6,vismba,0.019821651294513
6,vismbi,0
6,vismma,NA
6,vochfe,0.02379731308921
6,xyl1ma,0.009049437258083
6,xyl2ch,NA
6,xyl2ol,0.049405290050878
6,zantbe,0.178839271176465
6,zantp1,0.058706538398664
6,zantpr,0.042651340114757
6,zantse,NA
6,zuelgu,0.086024874408448
7,acacme,0.043276603281464
7,acaldi,0.057156564227573
7,acalma,0.051602943449257
7,ade1tr,0.076769992241889
7,aegipa,0.07937084583454
7,alchco,0.076063193156669
7,alchla,NA
7,alibed,0.081739914136979
7,allops,0.080641533628245
7,alsebl,0.095976015365491
7,amaico,0.054924882325921
7,anacex,0.043463727665057
7,anaxpa,0.070954241537314
7,andiin,0.087007769265778
7,annoac,0.102334833465733
7,annoha,NA
7,annosp,0.059933121305158
7,apeihy,NA
7,apeime,0.063169755275147
7,apeiti,0.0950445209674
7,aphesi,0.110281922753499
7,appuse,0
7,ardiba,0
7,ardife,0.07454112018636
7,ardigu,0.191570581806115
7,aspicr,0.059911659965385
7,ast2gr,0.073414484661491
7,banagu,NA
7,beilpe,0.108283598474548
7,bertgu,NA
7,boropa,Inf
7,brosal,0.096273423932871
7,brosgu,0
7,calolo,0.056767680038466
7,cappfr,0.094010633061457
7,carica,0
7,caseac,0.073520314431839
7,casear,0.08082292213717
7,caseco,0.043829886937409
7,casegu,0.108340732735502
7,casesy,0.069396939161502
7,cassel,0.093879604623487
7,cavapl,0.027574077554122
7,cecrin,0.064341075479699
7,cecrlo,0.108822457088827
7,cecrob,0.062486303970288
7,cedrod,0.055739474551031
7,ceibpe,0.091575021981466
7,celtsc,0.049907089776224
7,cespma,0
7,cestme,0.069354195636115
7,cha2sc,0.093995699658191
7,chimpa,NA
7,chr1ec,0.082091252007136
7,chr2ar,0.093696015031396
7,chr2ca,0.078007207227695
7,clidde,0.047880064898752
7,clidoc,0.04286257276756
7,clidse,NA
7,cnempe,NA
7,coccco,0.078847704428806
7,coccma,0.095943396492686
7,colugl,0
7,conobr,0.043068686386343
7,conoci,0.047179035209669
7,cordal,0.066750294657
7,cordbi,0.067281441143757
7,cordla,0.077741028369009
7,cou2cu,0.089366521890739
7,couthe,0
7,crotbi,0.061457905498335
7,cupaci,0
7,cupala,0.088321507487393
7,cuparu,0.090938881758289
7,cupasy,0.089118974298996
7,cyphha,0.135639971979384
7,dendar,0.04916332523417
7,des2pa,0.096747045974479
7,dio2ar,0.091421180913565
7,diptpa,0.067657900607014
7,drypst,0.071113502129084
7,entesc,0
7,ery1co,0.099489517659659
7,ery2ma,0.076144667592252
7,ery2pa,0.087864273289964
7,eugeco,0.085275289788094
7,eugega,0.077116690219411
7,eugene,0.084182974254222
7,eugeoe,0.07507598083675
7,faraoc,0.099856250169687
7,gar2in,0.079565262426286
7,gar2ma,0.100900658598516
7,geniam,0.046088760957082
7,guapst,0.120684402787249
7,guargr,0.06110299835321
7,guargu,0.075156347941853
7,guarsp,0.099967448842796
7,guatdu,0.083854200636759
7,guazul,0.058547622585169
7,guetfo,0.089597306154838
7,gustsu,0.093110884037501
7,hameax,0.054351814635351
7,hamepa,NA
7,hampap,0.046823057318484
7,hassfl,0.104830893490781
7,heisac,0.126497437237742
7,heisco,0.101835233084916
7,herrpu,0.09435233434484
7,hirtam,0.070536555324227
7,hirttr,0.098794069942517
7,huracr,0.211602112024623
7,hybapr,0.09533814396679
7,hyeral,0.061218086057185
7,ingaco,0.062208004916362
7,ingafa,0.166800541371887
7,ingago,0.112963193108051
7,ingam1,NA
7,ingama,0.049598922756918
7,ingami,0
7,ingape,0.04646996294152
7,ingapu,0.088425998041322
7,ingaqu,0.096613553716132
7,ingaru,0.078068598174226
7,ingas1,0.058676843232187
7,ingasa,0.105910558464051
7,ingasp,0.020378589464108
7,ingath,0.055406016805753
7,ingaum,0.091110836205265
7,jac1co,0.054003356244365
7,koanwe,NA
7,laciag,0.096419428280022
7,lacmpa,0.087843754410433
7,laetpr,0.01846371764402
7,laetth,0.106104647556455
7,lafopu,NA
7,leandi,Inf
7,licahy,0.088715772064143
7,licapl,0.074563366692094
7,lindla,0.26955947911334
7,loncla,0.089172608417866
7,lopida,NA
7,lozapi,Inf
7,luehse,0.105360715720113
7,lycima,NA
7,maclti,NA
7,macrgl,0.052506470636255
7,malmsp,0.086709330657218
7,malpro,0.076322807702029
7,maquco,0.089245935758662
7,mar1la,0.134111735466923
7,margno,NA
7,maytsc,0.06499189481767
7,micoaf,0.066102604035377
7,micoar,0.060154381222886
7,micodo,0
7,micoel,0.049448336288167
7,micoho,0.054736723175336
7,micoim,0.069528485495876
7,micone,0.057127721484344
7,micopr,0
7,mourmy,0.087559990196268
7,myrcga,0.093598532984799
7,myrofr,0.088074497043825
7,nectci,0.128128770169161
7,nectgl,0.054588629426654
7,nectpu,0.065096129905136
7,nects1,NA
7,nects3,NA
7,neeaam,0.074347202112775
7,ochrpy,NA
7,ocotce,0.077494688399675
7,ocotob,0.033121857976852
7,ocotpu,0.050512316855537
7,ocotwh,0.051750551807417
7,olmeas,0.06677620807032
7,oreoca,0
7,ormoam,NA
7,ormocr,0.084834742905417
7,ormoma,0.090681480924897
7,ouralu,0.094132496861555
7,paligu,0.06592012432676
7,pentma,0.08214512600344
7,perexa,0.136253552740759
7,phoeci,0.058717856417853
7,picrla,0.07376355389033
7,pipea1,0.073644101568842
7,pipeae,0.041494434081723
7,pipeca,0.079922358735298
7,pipeco,0.072744291576229
7,pipecu,0
7,pipeim,NA
7,pipepe,0.061771229575701
7,pipere,0.06241720958709
7,pit1ma,0.026012782376003
7,pit1ru,NA
7,pla1pi,0.057441293027148
7,pla2el,0.084257691687407
7,pochqu,NA
7,pochse,0.133438284458477
7,posola,0.060608100887071
7,poular,0.088951096150461
7,pourbi,0.071170324425443
7,poutfo,Inf
7,poutre,0.100145882290806
7,poutst,0.087168866364252
7,pri2co,0.123615676027838
7,protco,0.091327424062402
7,protpa,0.089919844145095
7,protsp,0.022439545630919
7,protte,0.076793596592095
7,pse1se,0.038039484537579
7,psidfr,0.051513887387166
7,psycac,0.086342025405238
7,psycb1,0.079951123305654
7,psycch,0.026135623903065
7,psycde,0.033501350352031
7,psycfu,0
7,psycg1,0.051341180881246
7,psycg2,NA
7,psycg3,0.077322900765012
7,psycho,0.097086714217394
7,psycli,0.089606986985899
7,psycma,0.05981999240055
7,psycpi,0
7,psycps,NA
7,psycra,0.03009964492503
7,pterof,NA
7,pterro,0.098327118323692
7,quaras,0.077619295708392
7,quasam,0.062271850106911
7,randar,0.101551987676547
7,randfo,Inf
7,rauvli,0
7,rinosy,0.084035389223439
7,sapiau,0.16336089318641
7,sapisp,NA
7,sch2mo,NA
7,schipa,0.049415800596149
7,sennda,0.049478763838288
7,simaam,0.055165694536149
7,sipagu,0.166300209927962
7,sipapa,0.063832653776002
7,sloate,0.1031648153752
7,solaar,NA
7,solaas,0.055921169219273
7,solaha,0.072019864108308
7,solast,0
7,soroaf,0.103257784370519
7,spacme,NA
7,sponmo,0.06913145707055
7,sponra,0.090858997440844
7,stemgr,NA
7,sterap,0.102725707947607
7,stylst,0.083273907520734
7,swars1,0.093137289880646
7,swars2,0.09127465920121
7,sympgl,0.075063952923855
7,tab1gu,0.097379535562618
7,tab1ro,0.084764044987261
7,tab2ar,0.086185199343123
7,tachve,0.082742419358451
7,taline,0.061318196375783
7,talipr,0.074590372156286
7,termam,0.120503208097549
7,termob,0.112744418608671
7,ternte,NA
7,tet2pa,0.08172848445127
7,tet4jo,0
7,theoca,Inf
7,thevah,0.078667172024123
7,tocopi,Inf
7,tratas,0.098541807901409
7,tremin,0.064990208580591
7,tremmi,NA
7,tri1gi,Inf
7,tri2pa,0.082106952397665
7,tri2tu,0.085996493286455
7,tri4ga,Inf
7,tripcu,0.060961383667841
7,tropra,0.081441480617309
7,turpoc,0.043065272842205
7,uniden,NA
7,unonpi,0.080898713262008
7,urerba,0.08605650672972
7,verbgi,0.132794129399171
7,virose,0.09628266251856
7,virosp,0.213231423670699
7,virosu,0.0631693542526
7,vismba,0.063529434730822
7,vismbi,0.055684089540547
7,vismma,0
7,vochfe,0.088373316045115
7,xyl1ma,0.065515267597024
7,xyl2ch,NA
7,xyl2ol,0.159886936379757
7,zantbe,0.070661218281556
7,zantp1,0.080949489635631
7,zantpr,0.108522050078275
7,zantse,NA
7,zuelgu,0.083803299310207
